"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"399","#RPtech V Connect 2.0 creates strong pitch for #Samsung's Mobility Solutions among partners  -… https://t.co/vOuEGUjOAn",FALSE,0,NA,2022-03-28 11:45:38,TRUE,NA,"1508409979136577540",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","ExpComputer",0,FALSE,FALSE,NA,NA
"400","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:45:37,FALSE,NA,"1508409975328157699",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","izbqtbswxqxsvb",1561,TRUE,FALSE,NA,NA
"401","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:45:27,FALSE,NA,"1508409934546935815",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ajwfmyskaiefqv",1561,TRUE,FALSE,NA,NA
"402","RT @PCMag: The Samsung Galaxy S22+ is the best flagship Android phone for most people, and the winner of our Editors' Choice award. https:/…",FALSE,0,NA,2022-03-28 11:45:26,FALSE,NA,"1508409927349391366",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iMbongM",4,TRUE,FALSE,NA,NA
"403","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:45:24,FALSE,NA,"1508409921053896704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rslrpgfqbaxcqo",1561,TRUE,FALSE,NA,NA
"404","@ASB_YT @SamsungUK @Samsung @SamsungMobile I'd choose S22 if Samsung would finally decide to provide Snapdragon phones in EU as well...",FALSE,0,"ASB_YT",2022-03-28 11:45:22,FALSE,"1507639002517708802","1508409913176989703","67590249","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariusbbb",0,FALSE,FALSE,NA,NA
"405","RT @Tifeh_Adunni: Twitter for Samsung, say Hi",FALSE,0,NA,2022-03-28 11:45:18,FALSE,NA,"1508409896139739145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","psyychosociall",359,TRUE,FALSE,NA,NA
"406","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:45:17,FALSE,NA,"1508409890833944577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","szamann16",1561,TRUE,FALSE,NA,NA
"407","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:45:15,FALSE,NA,"1508409882755665925",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eapezgitonhelf",1561,TRUE,FALSE,NA,NA
"408","RT @SFCNation: Samsung updated One UI Smart Call to latest 13.0.10.1 version 
#SamsungOneUI #SmartCall #Update
https://t.co/Gl4ALzpP7i",FALSE,0,NA,2022-03-28 11:45:08,FALSE,NA,"1508409854662418434",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SamsungUpdatess",1,TRUE,FALSE,NA,NA
"409","Samsung M8 4K Smart Monitor is iMac-like in colours and looks https://t.co/xTxRRe2fRm",FALSE,0,NA,2022-03-28 11:45:05,FALSE,NA,"1508409841970290690",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lillerik",0,FALSE,FALSE,NA,NA
"410","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:45:05,FALSE,NA,"1508409841311756290",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","luisavirdis",1561,TRUE,FALSE,NA,NA
"411","Whitestone Dome Glass SCREEN PROTECTOR and ACCESSORIES for The Samsung Galaxy S22 Ultra https://t.co/cRQy22lNIK -… https://t.co/YDySwFxRv4",FALSE,0,NA,2022-03-28 11:45:00,TRUE,NA,"1508409820587741184",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","FromKorea5",0,FALSE,FALSE,NA,NA
"412","RT @tolutezzy_: Wo you people should leave us this gist this Monday morning &amp; patronize me.
I repair laptops 💻 sell new &amp; London used lapto…",FALSE,0,NA,2022-03-28 11:45:00,FALSE,NA,"1508409820516429829",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iam_Dahnee01",98,TRUE,FALSE,NA,NA
"413","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:44:58,FALSE,NA,"1508409809841926149",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","smile95_2000",1561,TRUE,FALSE,NA,NA
"414","RT @SFCNation: Samsung One UI 4.1 update is now live for Galaxy Note 10 Lite
#SamsungOneUI4.1 #GalaxyNote10Lite
https://t.co/MtfIeHHibL",FALSE,0,NA,2022-03-28 11:44:58,FALSE,NA,"1508409809825337347",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SamsungUpdatess",1,TRUE,FALSE,NA,NA
"415","don't forget to tag samsung :)

DONBELLE ReactS1ntoHer

#DonBelle
#DONBELLEmpire",FALSE,1,"superlowkeydb",2022-03-28 11:44:52,FALSE,"1508409002509893632","1508409784185556995","1338471218173775873","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","superlowkeydb",0,FALSE,FALSE,NA,NA
"416","RT @SFCNation: Samsung released Android 12 One UI 4.1 update for Galaxy A51 in India
#SamsungOneUI4 #GalaxyA51 
https://t.co/vD1UBEhkH2",FALSE,0,NA,2022-03-28 11:44:50,FALSE,NA,"1508409778867179525",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SamsungUpdatess",1,TRUE,FALSE,NA,NA
"417","RT @unotaehyung: after 4 years its time to say goodbye to yoongi and his samsung galaxy s10 https://t.co/dc5jDhH9nv",FALSE,0,NA,2022-03-28 11:44:50,FALSE,NA,"1508409777977712645",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miniehyyh",25,TRUE,FALSE,NA,NA
"418","RT @superlowkeydb: Let's post screenshots of DB with their Samsung phones!!

DONBELLE ReactS1ntoHer

#DonBelle
#DONBELLEmpire",FALSE,0,NA,2022-03-28 11:44:49,FALSE,NA,"1508409773766549509",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kristin43664344",4,TRUE,FALSE,NA,NA
"419","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:44:48,FALSE,NA,"1508409769702342662",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rvdmppredhciok",1561,TRUE,FALSE,NA,NA
"420","RT @unotaehyung: after 4 years its time to say goodbye to yoongi and his samsung galaxy s10 https://t.co/dc5jDhH9nv",FALSE,0,NA,2022-03-28 11:44:45,FALSE,NA,"1508409758180524033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taetae_kimth",25,TRUE,FALSE,NA,NA
"421","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:44:43,FALSE,NA,"1508409749309640704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wfcnhqrufrcwbz",1561,TRUE,FALSE,NA,NA
"422","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:44:41,FALSE,NA,"1508409738832355328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vgpdegwnadijeb",1561,TRUE,FALSE,NA,NA
"423","@3Plantey2 @godisafroot @AndroidAuth Are they not both under the ""Samsung Electronics Co., Ltd"" umbrella? Which wou… https://t.co/OZeUt9tiev",FALSE,0,"3Plantey2",2022-03-28 11:44:38,TRUE,"1508372058119487494","1508409726366744578","1244305633110884354","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MattH668",0,FALSE,FALSE,NA,NA
"424","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:44:38,FALSE,NA,"1508409725439913986",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hfcixpfndfpzxs",1561,TRUE,FALSE,NA,NA
"425","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:44:29,FALSE,NA,"1508409689217904647",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eibzingtoxrtqu",1561,TRUE,FALSE,NA,NA
"426","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:44:25,FALSE,NA,"1508409673162137601",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tomas9987",1561,TRUE,FALSE,NA,NA
"427","RT @tolutezzy_: Wo you people should leave us this gist this Monday morning &amp; patronize me.
I repair laptops 💻 sell new &amp; London used lapto…",FALSE,0,NA,2022-03-28 11:44:24,FALSE,NA,"1508409667877228548",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoundsfromChad",98,TRUE,FALSE,NA,NA
"428","@SamsungIndia @SamsungService 
Dear Samsung when you can't even sent one technician in 7days why to make fake promise of services ?",FALSE,0,"SamsungIndia",2022-03-28 11:44:08,FALSE,NA,"1508409599233167364","46134530","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urstruly_amer",0,FALSE,FALSE,NA,NA
"429","#RwOT 
#kigali Samsung Note 10

Storage 256GB

Contact:(+250 788 329 301 WhatsApp/Call)

NB:Trade in Allowed https://t.co/GNKUMyFFUm",FALSE,0,NA,2022-03-28 11:44:06,FALSE,NA,"1508409594082742279",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iPhoneHubStore",0,FALSE,FALSE,NA,NA
"430","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:44:05,FALSE,NA,"1508409587120148484",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trhxfbeyjlwifq",1561,TRUE,FALSE,NA,NA
"431","iPhone 11 or Samsung S20 FE?",FALSE,1,NA,2022-03-28 11:44:01,FALSE,NA,"1508409572561670149",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Olautdv2",0,FALSE,FALSE,NA,NA
"432","Whitestone Dome Glass SCREEN PROTECTOR and ACCESSORIES for The Samsung Galaxy S22 Ultra https://t.co/cRQy22lNIK -… https://t.co/GPxbqMp7aU",FALSE,0,NA,2022-03-28 11:44:01,TRUE,NA,"1508409572503048195",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","FromKorea5",0,FALSE,FALSE,NA,NA
"433","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:43:57,FALSE,NA,"1508409554178039811",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sschabra",1561,TRUE,FALSE,NA,NA
"434","This lady told me to recommend her a good phone asides Samsung, iPhone and Huawei... I simply mentioned Motorolla t… https://t.co/DSl3fW01L6",FALSE,1,NA,2022-03-28 11:43:53,TRUE,NA,"1508409536998166528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AyotolaBosun",0,FALSE,FALSE,NA,NA
"435","@karanrajan Let's wait as in scooters are known for self jihad to get something out our it might be battery, Samsun… https://t.co/neg8000uHA",FALSE,0,"karanrajan",2022-03-28 11:43:48,TRUE,"1508409068309864460","1508409517469585421","159797758","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ParvChauhan",0,FALSE,FALSE,NA,NA
"436","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:43:48,FALSE,NA,"1508409516542636039",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hxrzjcdlorfhra",1561,TRUE,FALSE,NA,NA
"437","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:43:46,FALSE,NA,"1508409510750171139",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tirfziqrfvypdr",1561,TRUE,FALSE,NA,NA
"438","@SamsungMobile For buying a smartphone  from samsung",FALSE,0,"likkey_1984",2022-03-28 11:43:46,FALSE,"1508409262963265538","1508409508489412615","1011942570639806464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","likkey_1984",0,FALSE,FALSE,NA,NA
"439","RT @jiims: LATEST SAMSUNG NOTE FOR ONE WINNER IN 1O DAYS 😻

retweet &amp; must be following + 🔔 

@GiveAwayHost , @angel_funsized , @luxuryse ,…",FALSE,0,NA,2022-03-28 11:43:42,FALSE,NA,"1508409490734915584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaemleyangxx",12785,TRUE,FALSE,NA,NA
"440","RT @SamsungNewsIN: Behold the magic of #Madhubani paintings from Bihar in your living room on #TheFrame, TV when it's on, art when it's off…",FALSE,0,NA,2022-03-28 11:43:40,FALSE,NA,"1508409485236211716",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiwanDas5",926,TRUE,FALSE,NA,NA
"441","@svleeknow @Ichbinnand @daisyxchiild @gaxzelas @yonkcheese @ashislande @jaebestie @96KDY02 @sasanntii… https://t.co/oteXAwrZOb",FALSE,0,"svleeknow",2022-03-28 11:43:34,TRUE,"1508404559894351875","1508409458610761730","1208307988588445697","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brisikseu",0,FALSE,FALSE,NA,NA
"442","RT @Jimakos13: Breaking! 🔥

Someone bought  302k $theta from #binance!

New Validator?

@Theta_Network
#theta $theta #bitcoin #btc #metaver…",FALSE,0,NA,2022-03-28 11:43:33,FALSE,NA,"1508409453644759043",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thetarian11",20,TRUE,FALSE,NA,NA
"443","15.6"" Series 3 Laptop Samsung NP370R5E 370R How to disassemble for cleaning https://t.co/9q0qTIK0mx via @YouTube",FALSE,0,NA,2022-03-28 11:43:25,FALSE,NA,"1508409421864517638",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mihails47746566",0,FALSE,FALSE,NA,NA
"444","RT @ReviewerE: 🌟Giveaway Time🌟
🥰winners will receive Funda para Samsung Galaxy S22 Ultra. We will choose 2 winners from those who follow us…",FALSE,0,NA,2022-03-28 11:43:24,FALSE,NA,"1508409416265068548",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CNWcnw150",1,TRUE,FALSE,NA,NA
"445","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:43:23,FALSE,NA,"1508409411169136640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nlrizbghejsraz",1561,TRUE,FALSE,NA,NA
"446","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:43:22,FALSE,NA,"1508409407612334087",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikoajKarkowski",1561,TRUE,FALSE,NA,NA
"447","RT @MyBondelleBabol: So proud of HIH Fam👏🏻👏🏻 I think this is the first ever TV Series to have a Mobile Partnership: Samsung👏🏻 congrats!

DO…",FALSE,0,NA,2022-03-28 11:43:17,FALSE,NA,"1508409387869941764",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Debbie14879715",29,TRUE,FALSE,NA,NA
"448","#GalaxyS22 all day battery offers peak performance for the long haul, while sustainable materials make Samsung’s ne… https://t.co/yvzwczqIUD",FALSE,0,"aleena_malik_29",2022-03-28 11:43:17,TRUE,"1508409382379618315","1508409386800414722","1351511035677700096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aleena_malik_29",0,FALSE,FALSE,NA,NA
"449","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:43:17,FALSE,NA,"1508409385378271242",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","genakgk",1561,TRUE,FALSE,NA,NA
"450","GalaxyS22 is built with a 2.4um pixel sensor. Samsung’s largest pixel sensor ever, So you can shoot brighter and cl… https://t.co/ScscV21jYK",FALSE,0,"aleena_malik_29",2022-03-28 11:43:16,TRUE,"1508409379280023554","1508409382379618315","1351511035677700096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aleena_malik_29",0,FALSE,FALSE,NA,NA
"451","RT @ughbelinda: Taray ng pa Samsung endorsement! So proud of you guys @donnypangilinan @bellemariano02 

DONBELLE ReactS1ntoHer

#DonBelle…",FALSE,0,NA,2022-03-28 11:43:10,FALSE,NA,"1508409357746130945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mainlybelle",16,TRUE,FALSE,NA,NA
"452","RT @VASTBELLE: my favorite samsung endorsers 📱🥰 https://t.co/OlfjaJY7lA",FALSE,0,NA,2022-03-28 11:43:08,FALSE,NA,"1508409351136251904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bondelions",2,TRUE,FALSE,NA,NA
"453","RT @vanessaahlstrom: To celebrate the joining of a new CSGO brother to the GODSENT squad, me, together with Samsung Odyssey, are giving awa…",FALSE,0,NA,2022-03-28 11:43:04,FALSE,NA,"1508409332269998083",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ndwgrkwctjwaos",1561,TRUE,FALSE,NA,NA
"454","RT @superlowkeydb: Let's post screenshots of DB with their Samsung phones!!

DONBELLE ReactS1ntoHer

#DonBelle
#DONBELLEmpire",FALSE,0,NA,2022-03-28 11:43:02,FALSE,NA,"1508409325328515079",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","teamo_db",4,TRUE,FALSE,NA,NA
"455","RT @superlowkeydb: Let's post screenshots of DB with their Samsung phones!!

DONBELLE ReactS1ntoHer

#DonBelle
#DONBELLEmpire",FALSE,0,NA,2022-03-28 11:43:01,FALSE,NA,"1508409318265155588",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bisdak_fangirl",4,TRUE,FALSE,NA,NA
"456","RT @jiims: LATEST SAMSUNG NOTE FOR ONE WINNER IN 1O DAYS 😻

retweet &amp; must be following + 🔔 

@GiveAwayHost , @angel_funsized , @luxuryse ,…",FALSE,0,NA,2022-03-28 11:42:51,FALSE,NA,"1508409278658674691",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanluck_bigwins",12785,TRUE,FALSE,NA,NA
"457","@SamsungMobile Useless samsung, always messes with people installing apps on its own without the users permission.… https://t.co/Gw8uJpp86v",FALSE,0,"SamsungMobile",2022-03-28 11:42:47,TRUE,"1504462411788877830","1508409262963265538","297169759","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","likkey_1984",0,FALSE,FALSE,NA,NA
"458","Samsung’s new monitor is inspired by Apple, but it’s smarter https://t.co/PnT96WeUAl",FALSE,0,NA,2022-03-28 11:42:47,FALSE,NA,"1508409262678102020",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","gdelussigny",0,FALSE,FALSE,NA,NA
